#1.2											
17256	10										
NAME	Description	s516	s518	s519	s520	s521	s522	s523	s525	s526	s527
NAT9	NAT9	8.35586320399192	7.52724861739497	7.85176143006984	7.6200758196727	7.49921574187798	7.50304261118492	7.73823763603724	7.89517456439558	7.15719657071585	7.97074610150731
MB	MB	5.35154303504753	7.63490563709628	4.80213283559003	4.76916037632876	4.90494510082484	5.5119359897592	4.81616189946963	4.48334996921208	7.3804991139102	5.8403787876164
LIFR	LIFR	7.0930683644477	8.25542699662892	6.46925775142188	7.02512604127584	6.72190971491109	5.72528959121429	7.46608206404395	5.96977259466291	8.61850178410117	7.6860729049263
CYP4Z1	CYP4Z1	4.37836670074755	4.43733440079471	3.69557409740893	3.39614326720195	4.41814252693227	4.11182211389177	3.5555627497155	4.31908152092488	4.33798237937336	5.25616793636036
KCNAB2	KCNAB2	5.4331224885693	5.3819989966838	5.47902024934153	5.1640724628708	5.24813923570558	4.83332298340017	5.46308615144364	5.31539352480201	5.36354888272244	5.31399263207383
DMBT1	DMBT1	8.7332192516154	7.19635718719499	6.49410554806105	6.129729827468	6.1804685869626	5.8726975161285	7.29896913163372	6.46154839092207	7.0790135061867	6.2943547362199
MXI1	MXI1	9.97401180834215	9.00303745349122	8.81439548945497	9.3355528249566	9.99918095815143	9.32403520027396	9.27631967558476	9.70204963551253	10.1163544326188	9.52846615345906
EIF4A1	EIF4A1	12.7576197177736	12.0341978129078	12.2323998464952	11.8671741822539	12.2695004011647	11.9701674313108	13.0364617336696	12.1940839624387	12.1163913991603	12.0386613297349
SPTLC2	SPTLC2	8.09455035062077	8.1945568382351	8.38265740138687	7.42739507772501	6.8462759202105	7.3570129690284	7.44080378995618	7.70768993281692	7.52163566134067	7.65203857846678
TTC28	TTC28	6.23561474896985	6.3199328177073	5.6568935415202	6.28123645273894	6.30712130019845	6.34496036780873	6.61007693636864	6.55253202518112	6.28268335571641	6.63781917539716
MAGI2	MAGI2	5.9503571697918	5.46727120038903	4.74061179597576	5.7777717124349	5.70226433165826	5.54237999433686	6.5834778707796	5.90830318845511	4.88716212783221	5.3535165019108
EXPH5	EXPH5	7.18425110588703	5.84976309960992	5.59139462390336	5.30907592157914	6.8348890824408	5.60392907342629	7.09074918420528	6.43981769784166	6.5595589079264	6.11782902757639
NLRP2	NLRP2	8.21942143513884	8.61433915633495	4.75803722951803	5.53120712464987	4.32936058089812	4.68561917253706	9.5828987240134	7.90666576236893	5.06023744456111	9.52795335570802
PERQ1	PERQ1	6.53998409174	6.47529877886544	6.5949427938096	6.39760413491255	6.2287137543316	6.01912017602092	6.0762124565043	6.56160866091405	6.78211358852705	6.52318109133414
NELL1	NELL1	4.34987066254433	4.64216134438246	4.35901477643646	4.37117508587494	4.47147465802352	4.21618441609006	4.35996505812115	4.47452563051178	4.41714300756023	4.4038364105099
MAP3K2	MAP3K2	7.28631606566924	7.26320844177885	7.06377358634157	7.11713956968897	7.69817327125362	7.03034636445455	7.26973765512608	6.75425946319469	7.74960390809323	7.41164080205071
ANKRD13C	ANKRD13C	5.61692008573994	5.17523414712104	4.89633074074832	5.18383449495355	5.55652055504333	5.28390365715886	4.7677160015491	4.77106313511616	5.44975041878016	4.78719386040963
IFNK	IFNK	3.28582888440966	3.52565246759106	3.42429035532246	3.34406220425367	3.41198868227816	3.33324340274074	3.35147914288338	3.24062074257694	3.3115361634755	3.2988482054713
PCDH19	PCDH19	8.31739549950264	6.78076291662182	8.08678300566114	7.12489150957699	6.49537979247779	9.3069219525712	7.40089571857145	9.04520473245578	7.38325801601373	6.91612820879426
LEPROTL1	LEPROTL1	9.11250600396448	8.57433378466692	8.35018829269761	8.75467631749105	9.28538316835053	8.67742921329926	8.49222019054148	8.16208732985103	8.5932737111912	8.07580505534159
CLINT1	CLINT1	9.4886754570293	9.50522714686882	9.65405317383903	9.21394076031671	9.65592525221067	9.63664530671057	9.23484987595752	9.65920884163784	8.99680842996281	9.74979149497916
C2orf54	C2orf54	5.32446844850759	4.58929499646415	4.83753236855125	5.13411684066534	4.70689613645555	5.17602534288658	4.92463937250897	4.78047969450969	5.22134742033872	5.25313940868935
POLE2	POLE2	7.33291805979915	6.57731449015911	7.6587766466584	6.82619030676548	5.95538899959217	6.68999679877213	7.76977611294824	6.71012810274289	7.14503546146159	7.2179615424149
NIN	NIN	5.45576191127279	6.19733804505872	5.72544229640057	6.21112960345515	5.61959782315527	5.73905827402228	5.97180015391171	5.89974283854989	6.18612678639649	6.54813517376438
PLCL1	PLCL1	4.76538050002967	4.65179514914428	3.79475822923752	5.57341015877696	4.75538619113033	4.3770826130738	4.87267018399004	4.66082232887184	4.69962391934098	6.38413646236266
DDIT3	DDIT3	8.84525084661717	8.36973085375579	8.80240237213459	7.9285457538596	7.70205291274946	8.57611754801407	8.61242421725102	8.46075296581271	8.26242637638035	8.99344929372293
MCM9	MCM9	4.95509797216099	4.0165151941673	4.36693366746659	4.08033985319333	4.83453846410131	3.68288617111857	4.24604091610328	5.54132991299727	4.440496500634	4.14863282306229
HOMER1	HOMER1	7.27515916879434	6.32846949641042	7.61166907725557	6.32733403154684	7.00739296162163	7.24554414733092	7.14586763798179	6.43817736600128	6.95093138389955	5.76670308748354
OSR1	OSR1	4.4606702374143	5.2155258901476	4.66420615722595	6.2683263972801	4.19188198262176	5.31318460943818	5.74522438810077	5.01656450060724	5.144073008783	4.49989003558941
BPIL1	BPIL1	5.34680857270646	5.63213057843093	5.25601398934189	5.47531820123343	5.59216387062922	5.26935015343454	5.27942836700257	5.61605542641076	5.57287910084286	5.6355110015997
CHRNA4	CHRNA4	5.15752010517377	5.35599624156393	5.46499100494986	5.15004861476507	5.10708358967361	5.13621702039432	5.05873743779381	5.27349626611699	5.19645639863701	5.25231215826295
HSPA5	HSPA5	9.415542695843	9.2347167305477	10.0884836927353	9.6495945414362	10.1143266446081	9.94117757808008	10.0880265104844	9.55828336877653	9.77656094264584	9.67902589985621
RAB40A	RAB40A	4.66964601674905	4.57649922440203	4.49840283739591	4.98016407593407	4.90292496312529	4.57648907535467	5.04730017803594	4.89852232474991	4.88666279423727	4.62837511657478
ALDH8A1	ALDH8A1	3.88433292273904	5.13387673281955	4.40982803767398	4.13624393596704	4.35944595936816	4.72041430373233	4.42685235173705	8.97067817924731	3.58622338498434	3.83726055702019
PRRG2	PRRG2	5.98087390989082	5.81931539371702	6.63165334082498	5.59851940077188	5.71187373337607	6.22438079148258	6.07330690326249	5.82995359519608	6.22034245567593	6.25976308672944
RALA	RALA	9.94126212956211	9.4753190671928	9.03902595722765	9.11206894362505	8.64921362970998	9.5060934965372	9.51439658743556	9.25293361474849	9.87938721550831	9.7701295156316
SAP30	SAP30	7.45897463526968	6.15529028527217	5.73207828069183	7.24500309122444	7.58274083893018	6.81790156446072	8.03161556360018	6.80702605374856	7.41845371336424	6.82620485685426
XPA	XPA	8.06181613820226	6.94910935957346	7.06474999988647	7.61831817101128	8.23754463351445	7.62758074996235	8.46126447686422	7.73252508906166	7.84863611998538	7.7244199662403
ZBTB9	ZBTB9	7.84199261112205	7.52465313961172	7.96476636070281	6.55214618282825	7.6041645352544	7.1743333978927	7.41171992599392	7.46816250311421	7.27465029147669	7.4952530287246
SPDEF	SPDEF	7.38329836455454	7.37747626023092	7.06908356901175	6.64650762299986	7.8283620775212	6.69031849481578	6.73607517163673	8.09002371554403	7.7690355423586	6.82785592047986
GNPTAB	GNPTAB	6.33780276430407	6.66084778365032	6.90609035627994	6.6213131071798	6.1403149191527	6.57104941972157	5.80835963873736	6.57278868361086	6.82616508626397	6.90781533652569
ABCC10	ABCC10	8.1289493123561	7.05095180701819	7.11174062375351	7.88426854115756	7.53943703371514	8.00508258294185	7.7508190055654	8.07528262384891	8.17550447545784	7.97065957465953
ACAT2	ACAT2	9.0056995825371	6.72946640548108	7.51574819561175	7.46008312940525	7.26872802125012	7.31363344376846	7.56006607835604	7.26292725666341	6.8012334244156	8.06594083624286
INSL4	INSL4	4.97004118664737	4.77623602453568	4.95572270856286	4.69801023115961	4.83265605051367	5.04032233366349	4.59681635860341	4.94791503156335	4.74106317249126	5.00688657722304
PFDN6	PFDN6	9.86288703037819	8.8975894827324	9.26609923260512	8.32718214829129	9.22419691363794	9.03794620479158	8.7371188913564	8.62222769547993	8.51937638286754	9.11332360511442
RPA1	RPA1	9.3179502294704	8.88024425935338	9.29666195857445	9.31770104134988	9.2150225008002	9.12925722914444	10.2255094557139	9.12384623171823	9.19408606712442	9.59811953411284
TROVE2	TROVE2	7.94915550164274	8.27236951129098	7.9817945872951	7.81092018499627	7.8153788979375	7.69478826746782	7.75043466936822	7.87499053761544	7.73087568309082	7.41018321460701
PLEKHM1	PLEKHM1	6.92071320936986	6.94971621471736	7.06583913168269	7.06418489227608	6.58242651005804	6.83575494517734	6.64493248214827	6.89769518221411	6.88401042695491	7.47115447904126
C12orf35	C12orf35	9.1831483082775	9.92638160389666	9.38024081139708	9.20757591608933	10.1725616453004	9.30175517379288	9.50432378200045	9.80158986195403	9.76551404759663	10.6953431091001
FNDC3A	FNDC3A	6.18973574713267	6.4009009288652	7.0382857239907	6.57693429766823	6.85780848028423	6.0656613368616	6.81890754491495	6.91656351242337	6.64173360145752	6.23163634260462
WNT10A	WNT10A	8.74598753441295	6.2360712878695	8.88153307203097	6.2912592436499	8.43536162175954	7.19122130517955	6.53704678358897	7.2931511066372	8.02200809690047	5.60843441841778
MGC61571	MGC61571	9.40306053761709	8.10634504248504	7.73881765551361	8.07915970826092	9.08361485280551	8.31690089242727	8.37306665638575	8.2594234718214	8.58677715181783	8.01720974955892
SPIRE1	SPIRE1	5.95470493430394	5.83997271960223	4.94784433185708	6.12731883756233	5.39249614263097	6.06796997781803	6.31659780487009	6.36943853216379	5.62124155193023	6.34143073150598
MICB	MICB	7.31403745515445	6.408491198511	7.17315267466922	7.26255856603017	7.01361829021622	7.32636817641549	6.71724434448756	7.2014597444004	7.53288023657605	7.80867229716435
ST8SIA3	ST8SIA3	3.79549602113826	4.02317989288595	3.9887718725707	3.80172404596131	3.82393278126238	3.81294021546225	3.74645281450683	3.9296648499259	3.86329917970285	3.87690096564326
MYL7	MYL7	4.8948302500615	4.6722730719625	4.8232601315017	4.46790177290322	4.6009214922191	4.77891902372663	4.73879518886782	4.95076447337398	4.70983298072537	4.86664090621406
IAH1	IAH1	9.74240103517192	9.95053970086632	9.12618565774085	9.65585321013092	9.7855148287918	8.88724702246356	10.8722306383883	9.8216901082496	9.24925873272434	9.98348562490817
MBD3L1	MBD3L1	4.58575031008957	5.00292057489742	4.68060279483722	4.42592810938384	4.75468508349298	4.41607345170635	4.60733087820538	4.62005153755242	4.70112864841614	4.54388544262452
KHDRBS3	KHDRBS3	7.26227295238157	7.13654998704366	8.73325918581135	8.01578356064986	7.90511069300395	8.917411872192	6.77294597569399	7.66008459788648	7.73048806942743	8.44594095913425
PMS2L5	PMS2L5	8.331213144958	8.97497091034322	8.87919321180947	8.38885172763764	8.63112897436587	8.4702431741654	8.6268529943132	9.19068706022336	8.92939314925234	8.98443653910678
UBE2E1	UBE2E1	12.2101919768073	10.9307175791585	10.9200062273818	11.3446054223164	12.0302926429408	11.6686469778316	12.0093533318393	11.2344216037799	11.7873457324341	11.5932796389962
SLC30A10	SLC30A10	3.81286267969283	3.60915066395821	3.47220022500211	3.52336513465919	3.62032152726143	3.39178047492999	3.81286649783962	3.59629589619907	3.62068318729663	3.5409953188599
MICAL2	MICAL2	6.25722769435082	6.79465651043395	7.3271406106455	7.10509548764725	7.18684555409083	7.69259549628453	6.30571777442737	7.23086789138837	6.65041556082282	7.44517414482496
PPIF	PPIF	9.55268668498042	10.337198848774	8.95446000781148	8.70031016970039	9.17168670932645	8.71675133865054	8.95523040978295	8.43220773648484	9.09635291700899	8.04126844814176
GEMIN7	GEMIN7	6.727417892143	7.11820603704898	7.34811974337108	6.74927009859217	6.76137196624722	6.28292721588158	6.80394258668628	6.50640153578714	7.29437507102317	7.49170596340221
COL14A1	COL14A1	4.93840972356398	5.39181075482649	5.91149210934677	6.42499225798788	5.26895612471653	5.7542814863911	5.64767349767336	5.60075286580932	5.38740260855566	4.973849823649
MTRF1L	MTRF1L	8.49058136252208	7.85107293610374	8.0476035579828	8.1404204006919	8.14409822184322	8.24758307254532	8.51531833596594	8.03704232916694	7.90007344907073	8.2926910799331
PRR15	PRR15	6.5886778120633	6.46981667491485	4.98826861835365	5.77698565568994	5.57937107169141	7.73877622592204	8.89913856659046	7.24997970704275	7.55254820719526	7.9879002109736
ATP8A1	ATP8A1	4.30805233641554	4.01176333638987	4.05088290926123	3.9178485183043	4.27817831940324	3.89588827165751	3.91351179910474	4.00129840051768	4.17279280719561	4.19606836951582
ALOX12P2	ALOX12P2	6.58938507095757	6.15610638253812	6.25255499844548	5.67232498154572	6.56468458439225	5.81363608865485	7.1387828512403	6.12540527195313	6.35255576573891	6.6851581309338
MTHFS	MTHFS	8.3457606721683	8.02098722737481	7.38948876366208	7.64330783240097	8.83081140152727	7.76004874538291	8.1976354566676	7.77952439856054	8.15781396825424	7.50466201918085
CSAD	CSAD	7.56906069194095	8.31908538093978	7.22756894075112	7.68372808270694	7.06132883328244	8.0099671416585	7.8229890199861	7.62390771658439	8.68560024610208	8.8689028851749
RECK	RECK	5.74287230329357	6.30794925720937	5.92197991222021	6.89732007558257	4.81239443955733	6.78049781678345	6.61427309651371	6.12525343305931	5.58828950688468	5.54472724207957
ABAT	ABAT	6.02886635481365	4.99997833002325	3.99201013199311	5.64477145246813	7.92211233917403	7.15303829828484	6.35436131321427	7.90698965421455	6.31770518103899	6.48620591929652
TRIM54	TRIM54	4.58772682223816	4.55329472770102	4.63941578817786	4.20297571855984	4.47355068501801	4.28615655801521	4.55225772415445	4.49004904030948	4.40308759031544	4.6190385979079
VPREB3	VPREB3	5.88545164126877	5.69360191376676	5.17152179804508	6.68449823542146	4.64611842232216	4.7173858746714	4.56780037535738	5.26735978568074	5.03186068998589	5.43773696257043
EGFL6	EGFL6	9.45290957541458	9.6253011683005	9.25263843825193	10.1968417726127	10.0092485839584	10.5845722766442	11.4783527938414	9.77585006410034	9.42347283233062	7.54444213722795
KIAA1333	KIAA1333	6.75772916737288	7.13089902362812	7.63313237472687	6.45815300222245	6.52834214466644	6.75872176863731	8.17377349816589	6.74953557703844	6.61896480205199	7.2965762656803
C1orf14	C1orf14	4.41189574144384	4.49535868629272	4.4601885189499	4.1262220580835	4.32110757314731	3.94993684222786	4.24759726895901	4.54657775632447	4.31986158547928	4.31190986735463
RAB3IL1	RAB3IL1	6.33617200691923	6.46177755487455	6.55914774386136	6.16248998399671	6.048038962295	6.03528188378725	5.85587885640838	6.36425998446542	6.31148821373903	6.50853312231573
LHX6	LHX6	5.13961286476861	5.2727665949286	5.56298557637978	5.72969966947915	5.62127308139944	5.73734173997724	5.56708988210964	5.62598646862501	5.05639626679515	5.25308428303677
JARID2	JARID2	7.75552891854177	7.2560134132698	8.20408705838963	7.61748125361713	7.09598479570884	7.5000767092422	8.1948489637461	8.19495338726957	8.0749662331527	8.35934005261476
OR5J2	OR5J2	3.72967239333329	3.78492184474364	3.65974073860139	3.65930902964806	3.6582901635204	3.67903084108045	3.6807778990443	3.82053522994747	3.79471887105792	3.83677869721162
PIN1L	PIN1L	5.43594781448305	5.69255239858098	5.50731824142451	5.30636060071483	5.54451300601989	5.24630583785304	5.47477291476027	5.48613139086497	5.33120617306404	5.66621663324839
ATPAF1	ATPAF1	8.87735687897897	8.9314325889084	8.33003140639059	8.0388228955269	9.57216219786893	7.84444037760086	8.82375546616528	7.81209541878788	8.75327256055494	8.76977248164944
ZNF285A	ZNF285A	6.54723733966906	7.61840107426273	6.57823458391923	6.24222220934625	6.84124664251895	6.33126413445223	6.51109546818467	6.14347819516293	7.02703665430657	7.33597527103323
SSX1	SSX1	3.66378305610265	3.83080395631076	3.71477354207464	3.59783149329501	3.66960157924972	3.68166382365465	3.58043156156423	3.66693097987781	3.69579825345901	3.68963451172382
CELSR1	CELSR1	6.17720341416515	6.96292476854574	6.86915185274683	6.09494154335524	6.37316226532294	5.97234749064081	5.96876099679188	6.45829420872233	6.03268005527577	6.68974145877155
KIAA1826	KIAA1826	7.23919468648724	6.45971226702438	7.05374628098813	6.62530618550715	7.4005523187271	7.05394625914715	7.70255392527435	6.26765625161758	6.34495292040272	6.50986511004179
TTTY11	TTTY11	5.15218904630093	5.08181221558365	5.26045456791324	4.98093290173312	5.03679741107591	5.04440445912683	5.02943670226567	5.19683832151133	5.19103405570736	5.25036883136383
NEXN	NEXN	6.52062203731654	6.4000704310595	6.17021145787951	9.7156680593468	5.52448839078862	8.37819998349266	7.21526162523376	7.21637124233259	6.07063263825513	4.99644512806918
SRPRB	SRPRB	9.01059417772371	9.24764565160529	8.36674188259301	8.69274733892165	9.20195742145757	8.41589389063329	9.14728086465843	9.08394817507351	8.27359173508092	9.20372317803452
ELSPBP1	ELSPBP1	4.77921978878016	4.84288874122705	4.91522984894103	4.84294301101284	4.77987452015116	4.79082334941486	4.70310156332021	4.86939117516606	4.71168514105316	4.99401904764945
PAFAH1B2	PAFAH1B2	6.90516827385038	5.79529396869228	6.23770975293365	5.53775315033645	6.15759365364855	6.03165342042852	6.09679942760967	6.47811204902445	6.32409894565326	6.86396769095813
PIGS	PIGS	8.008112101872	8.13609276408948	8.29901889714495	8.41295199286774	7.86884751135708	7.9024570945073	7.75366103769677	7.99520507553861	7.97957486818262	9.03670335550321
TNN	TNN	4.84513156465463	4.7265601510679	4.77374429521034	5.28315421618289	4.53767341848018	4.86165508099527	4.67504745339016	5.07639042386786	4.64062656826135	4.96928093917375
LOC92270	LOC92270	5.50262788531825	5.35850271341197	5.60044198362606	5.34901227957445	5.86582311636235	5.83941410529505	5.45423753446811	5.73780249412992	5.70860832073076	5.89557445036359
UBAP2L	UBAP2L	7.76538090473794	7.94187139859015	7.91412066881907	7.31255589590844	7.95721888260508	7.52038152965414	7.96422513104915	7.8954038767265	7.62135246105435	8.04970732206727
TTYH2	TTYH2	5.14523826320339	5.89271446991063	5.61051326629655	5.81574954297213	5.36711929307662	5.37207181476745	6.09095540206265	5.41167583949555	5.64725562192489	5.3534236205353
AGRP	AGRP	5.39363803802324	5.43808190800446	5.27238033323316	5.15003668016071	5.24928969689099	5.0907482152186	5.28893237793431	5.23089133923322	5.46665715345358	5.4448034728365
GATA5	GATA5	4.557985276904	4.70509309398527	4.81814066417489	4.89504315570124	4.38026327432115	4.77003663478527	4.32620329666853	4.57526905504814	4.39808188749377	4.48992658331118
C10orf78	C10orf78	7.59790342366766	5.67970687729991	6.93791534059059	6.3545960447036	6.27343010284561	6.70607333374178	6.34826308883744	5.98293640734427	6.88415206934685	5.96170562328094
GTDC1	GTDC1	5.34917106290087	5.75913184849902	5.59631785131285	5.89121345682229	5.64551738342225	5.51788524517114	5.80919553419476	6.12601609252625	5.8447379408007	5.76417062319492
MFSD4	MFSD4	4.07873294556929	4.33637893213134	3.87347837662639	3.88183876259576	4.32476906334817	4.05128130862113	4.93314313275357	4.14436199873786	5.79125819562971	3.99073709445688
USP26	USP26	3.37974191221206	3.69612693852531	3.86768944799505	3.4754642935955	3.48847749541325	3.35406626411419	3.6558870485255	3.48026670503369	3.33646501735483	3.60171378377577
CD81	CD81	11.5314244164948	12.0065445516846	11.9788698920202	12.3634670721831	11.2600871117013	11.6872802026857	11.5911285272319	11.5007400261504	12.4614649587118	12.9876265974315
RCE1	RCE1	6.76048555463257	6.43890324941999	6.77614273260791	6.08753244196189	6.70468150061811	6.14822814450184	6.10136468425248	6.48646508128163	6.2527227393146	6.51671043397852
SLC30A6	SLC30A6	8.24993964629537	7.72496488293862	8.7708450321408	7.57904530098059	8.15973001062985	8.07677825467524	8.07411336325777	8.35074863009516	8.14229016915537	7.9199909571107
SH2B3	SH2B3	6.62750393874287	6.64892190218477	6.88958138670852	7.8734910494476	7.05404482973029	7.39036053881609	6.51871461887676	7.52176060728388	7.9358795671835	6.86683660511
SCRN3	SCRN3	4.99358447626122	5.46528888617971	4.85662698694702	4.74763205476981	4.95938072686138	5.02961278350879	5.67412738396868	5.03171146563602	4.95876650980336	5.56573663309904
TMCO1	TMCO1	9.48650117120465	9.8930640124919	9.76801769710034	9.13874723508426	9.42118034988221	9.65973649291284	9.54544600328862	9.1707119322679	9.4016157330253	9.78095099984198
KIAA1627	KIAA1627	7.30338026473725	7.15815447236897	7.17179679238431	7.64147872497359	8.2299249722953	7.5897456555307	7.52182026126182	7.83413402860733	8.29528157176431	7.79756525564284
OR8D2	OR8D2	4.21979525991568	4.05004574620717	3.946984692232	3.77991618847917	3.67902418116556	3.97510591065022	3.76432200189341	4.00564938943139	4.0668949325871	4.1550786977666
NEUROG2	NEUROG2	3.81803423994235	3.80105043472763	3.91455694346414	3.69591302571343	3.76792245821537	3.60382179599736	3.73469442753759	3.6895934581591	3.77203532809876	3.86370960463296
C19orf33	C19orf33	10.2493017061786	11.1205936932244	11.0231047477151	10.5532383535661	9.8256715487301	9.39425215817374	9.87604971041315	9.58927041932504	10.2339817982032	11.5568692216996
TMEM105	TMEM105	7.01853130277548	7.22276174365628	7.34858282895766	6.95615349844342	6.95865855468452	6.7448891531153	6.97938533228587	7.15169464398623	7.16681602947774	7.03197322891914
POLN	POLN	5.14024922335003	5.16185752072431	5.21856914839753	5.03019866758296	5.03205110946853	5.00175521867612	5.07928066381077	5.09879416900907	5.14640708341491	5.15659510965406
H1FX	H1FX	9.12636292348237	8.2574780532031	8.40687100777367	8.89627040364418	9.18311543703005	8.08608081485543	9.92362635216036	8.90436514876297	8.63196722556053	9.3037127546489
AP3D1	AP3D1	8.9808722542504	8.97937957516857	8.77874019865241	8.41840880267648	8.42411168592172	8.42532092521656	8.43074016970995	8.61498353029755	8.37531616840237	8.33322470058106
KCNK13	KCNK13	4.10981200719228	4.37530675464545	4.08820885071066	4.25159018201309	4.35591816746596	4.13427339077335	4.00197301108445	4.14832730745536	4.22991030761725	4.09527242022587
LDLRAD3	LDLRAD3	7.9477825447875	7.19693434907709	6.07879124414064	7.60628569227043	7.92802510999849	7.18636167965468	7.94892629106938	7.36138455551924	7.66307442574624	7.64019561127213
SLFN13	SLFN13	5.74142028351528	5.11926142474746	5.19668991634219	5.05547475359614	5.55902552746538	4.83983628122832	5.1628754738201	4.78565640236698	4.83701170446765	6.64969320683042
EID3	EID3	4.416599373881	5.46421642524774	4.12513264429224	4.9359149871142	4.57512557083431	4.78538042579931	5.61924283261435	4.62104151381868	4.15079502880494	4.9185472776556
GLYAT	GLYAT	4.51609230381418	4.5262395277887	4.47794523251567	4.57007515010886	4.40836032323599	4.4126555090349	4.30486598147624	4.52293957364178	4.59881570771342	4.58960897543996
C8orf17	C8orf17	3.89259877063008	4.15530557397003	4.39925171312156	4.04284231425901	4.09592992343287	4.04967043452074	3.9956658106264	4.35258445570687	3.9393098230017	4.28308001391175
NPAL3	NPAL3	6.27076326174254	7.05737156912348	6.14875600404439	6.31416596793365	7.15668212799919	6.53310357573028	6.97695020327284	6.60702739492523	6.89820141689659	7.67043323094681
DDX54	DDX54	6.69124896287286	6.17307732197581	7.04245360104997	6.13159575387101	6.2659138736006	5.78911111753467	5.94466765306092	6.47424983011405	6.59977871076056	6.36051478013868
NXF3	NXF3	3.98599111932094	6.450794173507	3.89417135685277	3.77416470943166	8.27671723525273	4.01943819322239	3.85171015941177	4.01090417983868	5.97978923266689	7.82288120279042
C2orf12	C2orf12	9.86084146698566	10.0897721151704	10.5038521785462	10.1601936563917	10.2663686472098	10.6738400046741	9.9231422948011	10.2612223483315	10.2140761334416	10.2024626990549
MYL5	MYL5	5.98245357047997	6.62047333931306	7.06043355634832	6.11844670741847	6.45689668256823	6.78279169939395	7.24132116656393	6.40642950578812	6.74678102455833	6.493320913066
PRLR	PRLR	3.86824947055651	4.30905773640149	3.99031633682193	3.8738923917326	3.7318964534311	3.87660293825498	4.01366548106525	3.84963111524043	3.93105460784554	3.90204190194442
ZNF569	ZNF569	4.91717501196045	5.38829969120594	4.23650009253635	4.61474679534298	4.65737667928244	4.52670685517853	5.00466093187925	4.57575480996787	4.46524441346534	5.52481595704618
AP3S1	AP3S1	10.4673475802504	10.9960860459183	10.4613565395893	10.9195220447521	10.6274232268959	10.5951201840675	10.3791683945456	10.9828172796668	10.7035721144923	10.5726230966998
FGFR1OP	FGFR1OP	8.18335278999997	7.18214956669331	6.84603742021349	6.93117024034007	7.8557440091497	7.05887217042381	7.65331317522755	7.78455317761576	7.06323690258435	9.05176289295088
MED28	MED28	8.94278830929322	7.51306190953311	7.87673744221004	7.81290301447675	9.21469160218967	8.27523093732438	7.8302389746962	8.03951599997551	8.34088360073308	8.26609437009591
PTPRA	PTPRA	6.27719104006372	6.48803121604049	6.02917363560845	6.36449938958199	6.71942255934102	6.62377032870088	6.87936655418696	6.84509738654426	6.36828570735857	7.7715958571154
GOLIM4	GOLIM4	5.36686965309731	5.13258931165247	5.08369957004808	5.59473930328445	4.80605434371418	5.17071498806674	4.79761779444735	5.06870530681567	4.88609973225174	4.5949472345251
INMT	INMT	5.40067660868559	4.95143475664202	5.24602322391973	8.61874271982312	5.46887035250807	6.21803547409115	5.91873751674318	5.81982455548439	5.64554102080817	5.31416250972026
LAS1L	LAS1L	8.57967225781317	8.55338414826568	9.108680778046	7.76547054482257	8.8966042126738	8.25647592509586	8.59160155405464	8.19936801342308	8.28271445901637	7.78285237587909
HSF1	HSF1	7.14579784191483	6.91428210855231	6.89228719793031	6.47895633113872	7.6142892747088	7.1985818763622	6.359814695514	6.44695101132214	6.66308441805098	6.30963385912493
ADSL	ADSL	9.86304371583365	8.63410289110236	9.32169321626062	9.09912930157834	9.29429190687891	8.84863201332504	9.07432964991253	9.11419333823438	9.250439819687	9.4124474818273
DR1	DR1	8.99522698988274	8.57125014428179	7.8190652783204	8.32062291308102	8.49498921704544	8.70257495553932	8.5246222954725	7.93355667530133	8.84918277447577	8.61990773874033
BAP1	BAP1	7.80753033369724	6.5752633990621	6.96771483361645	6.85758118088657	7.7853315307361	7.1855145843006	7.26130227506077	6.65770409580373	7.18573657349064	6.84500547500421
MIRH1	MIRH1	6.69486189744768	6.28800370690513	5.79371432886816	6.07385815558054	8.4149970397929	6.48174548920087	7.59767023350345	6.54410354625217	7.19132448537145	5.3138794614329
SLC17A2	SLC17A2	3.9936139296896	4.28076128506268	4.3046943093646	4.08741800366485	4.27755870642213	3.99078339540331	4.06416416526279	4.20255924972199	4.24804380523533	4.05928173978991
C14orf140	C14orf140	6.21440761792649	6.37588061636602	6.74193557748254	5.81723185485115	5.96549384965304	5.77965944837049	6.38254606106109	6.79678803173855	5.78635169707118	6.23367730636645
TMEM161A	TMEM161A	8.5005479679456	8.62742578747902	8.62200712073488	8.15882214502273	8.02005654785264	8.23096226664395	8.09046605091014	8.70269257141981	8.35059878746332	8.27539009439523
POLR2H	POLR2H	10.1270031047281	9.93805591769268	10.5400610938505	9.28249658043513	9.7882716663156	10.1881156699319	9.69396915946188	9.60248400585872	10.1878801562047	10.4536690252641
ITM2A	ITM2A	6.98380924607883	6.15123987337102	8.28983386306225	9.21114906586712	6.34558554200976	7.75995033843625	7.42610309795204	7.91953822922235	7.13545002854587	7.25192947930529
NCKIPSD	NCKIPSD	6.85484774816618	6.46612700894141	6.24180775592595	6.49026490668468	6.95142666350584	6.34566932021716	6.68278717861941	6.52675078619811	6.98570602699383	6.79786393948485
ABCG5	ABCG5	4.14478643045235	4.35948912419448	3.86251373460585	3.55965634235287	4.56147173613096	3.88153596589419	4.05992664597211	4.18695116281652	4.08846751749176	4.06377704179982
PCDHA3	PCDHA3	4.82135631647635	4.91300981325298	5.2812029116294	4.76822340375495	4.83877786915216	4.84425579436618	5.70656431053931	4.62609578783583	4.65985743571319	4.74164401158744
